date,app_name,country,platform,impressions,clicks,installs,spend,revenue
2025-06-26,App_10,TR,iOS,31909,4165,1608,2547.6,1812.95
2025-06-26,App_10,DE,iOS,36397,5436,1091,1641.83,2438.0
2025-06-26,App_10,FR,iOS,33055,2996,626,1555.63,349.08
2025-06-26,App_10,BR,Android,48523,4614,2762,1916.67,6976.53
2025-06-26,App_10,IN,Android,43990,3564,980,2197.12,1043.98
2025-06-26,App_10,UK,Android,21046,3004,1234,2692.42,1844.15
2025-06-26,App_10,CA,iOS,43417,6297,3729,2427.19,4059.38
2025-06-26,App_10,AU,Android,3056,318,141,190.8,405.87
2025-06-26,App_11,US,Android,18006,868,287,204.88,103.36
2025-06-26,App_11,TR,iOS,12985,1174,547,579.66,1593.55
2025-06-26,App_11,DE,Android,12293,1447,561,592.51,980.78
2025-06-26,App_11,FR,Android,3981,204,60,148.02,139.41
2025-06-26,App_11,BR,iOS,20314,1443,509,1157.01,1350.2
2025-06-26,App_11,IN,iOS,13458,1349,791,500.2,1887.27
2025-06-26,App_11,UK,iOS,35453,5214,1701,1192.56,3754.53
2025-06-26,App_11,CA,Android,45267,6502,1701,1066.43,1656.36
2025-06-26,App_11,AU,iOS,31254,2286,1342,1762.67,2923.35
2025-06-26,App_12,US,Android,27957,2857,1390,1066.57,1314.93
2025-06-26,App_12,TR,Android,40327,2001,429,432.68,1188.02
2025-06-26,App_12,DE,iOS,48169,3625,1126,1665.07,1767.98
2025-06-26,App_12,FR,Android,45725,1076,431,298.25,1040.71
2025-06-26,App_12,BR,Android,7194,462,258,507.32,416.28
2025-06-26,App_12,IN,Android,21537,2126,1087,1661.71,1423.11
2025-06-26,App_12,UK,iOS,30341,4265,1687,1627.72,4380.82
2025-06-26,App_12,CA,Android,13213,1271,543,1314.34,1526.79
2025-06-26,App_12,AU,iOS,12523,1573,831,1999.52,1728.77
2025-06-26,App_13,US,iOS,2825,374,115,112.95,220.12
2025-06-26,App_13,TR,iOS,19542,2252,657,1095.5,1957.56
2025-06-26,App_13,DE,Android,4563,213,81,53.85,240.49
2025-06-26,App_13,FR,iOS,24742,344,117,232.05,281.65
2025-06-26,App_13,BR,iOS,29139,3459,1637,956.56,2600.03
2025-06-26,App_13,IN,iOS,43562,1195,532,511.9,1404.05
2025-06-26,App_13,UK,Android,47534,3659,1202,1002.49,2307.15
2025-06-26,App_13,CA,Android,29132,3033,1806,1242.17,2798.01
2025-06-26,App_13,AU,iOS,39316,722,269,652.88,219.17
2025-06-26,App_14,US,Android,18681,1206,506,710.06,997.46
2025-06-26,App_14,TR,Android,20455,488,131,204.15,157.4
2025-06-26,App_14,DE,Android,22022,1086,568,315.33,1591.66
2025-06-26,App_14,FR,iOS,7142,437,119,250.41,298.62
2025-06-26,App_14,BR,iOS,23159,3217,880,700.52,1743.91
2025-06-26,App_14,IN,iOS,21557,902,289,402.25,638.84
2025-06-26,App_14,UK,Android,24123,728,159,121.26,425.81
2025-06-26,App_14,CA,iOS,37682,1737,815,1793.6,1178.0
2025-06-26,App_14,AU,iOS,3867,181,37,40.12,91.13
2025-06-26,App_15,US,Android,36950,2233,631,994.37,498.45
2025-06-26,App_15,TR,Android,42642,5223,1842,2788.87,1971.86
2025-06-26,App_15,DE,iOS,3788,377,114,260.81,158.89
2025-06-26,App_15,FR,Android,29214,3491,1889,2133.9,1087.66
2025-06-26,App_15,BR,Android,36432,4133,1588,2588.92,2638.94
2025-06-26,App_15,IN,iOS,28252,3571,1201,2725.23,708.37
2025-06-26,App_15,UK,iOS,3941,422,87,198.09,134.62
2025-06-26,App_15,CA,Android,45405,2958,1226,1198.14,1910.8
2025-06-26,App_15,AU,Android,32040,2443,1406,1604.01,2333.51
2025-06-26,App_16,US,iOS,43631,4211,1104,1706.4,2527.45
2025-06-26,App_16,TR,iOS,5244,318,163,175.71,178.56
2025-06-26,App_16,DE,iOS,39441,4615,1340,2370.24,3895.24
2025-06-26,App_16,FR,Android,22838,1413,351,368.48,208.26
2025-06-26,App_16,BR,iOS,3307,356,143,232.24,50.45
2025-06-26,App_16,IN,iOS,3003,238,85,44.25,182.58
2025-06-26,App_16,UK,iOS,43492,4744,1797,1761.54,3506.69
2025-06-26,App_16,CA,iOS,23471,2216,460,620.43,1069.54
2025-06-26,App_16,AU,Android,41829,3956,1355,2597.27,2546.95
2025-06-26,App_17,US,iOS,47585,4316,1939,2861.6,3528.82
2025-06-26,App_17,TR,Android,4175,433,201,165.28,494.13
2025-06-26,App_17,DE,Android,11082,1429,658,868.88,1569.91
2025-06-26,App_17,FR,iOS,23675,1666,712,1643.2,1717.17
2025-06-26,App_17,BR,iOS,25888,735,353,709.59,701.41
2025-06-26,App_17,IN,iOS,12740,744,438,438.76,346.0
2025-06-26,App_17,UK,Android,44586,5815,2964,3526.68,6788.28
2025-06-26,App_17,CA,Android,11766,1645,547,1049.66,1491.23
2025-06-26,App_17,AU,Android,41926,5453,2473,5879.89,3591.75
2025-06-26,App_18,US,Android,4642,481,158,291.21,115.84
2025-06-26,App_18,TR,Android,35718,2935,1428,1277.73,1211.28
2025-06-26,App_18,DE,Android,15837,1424,669,1331.11,803.96
2025-06-26,App_18,FR,Android,20739,2840,982,2260.99,1888.17
2025-06-26,App_18,BR,iOS,4014,131,49,50.75,39.79
2025-06-26,App_18,IN,Android,17180,1761,534,1233.93,1065.86
2025-06-26,App_18,UK,Android,5907,360,109,267.63,101.66
2025-06-26,App_18,CA,Android,48594,2470,836,1092.81,2349.72
2025-06-26,App_18,AU,Android,7195,408,213,344.51,303.74
2025-06-26,App_19,US,iOS,12580,1163,445,908.08,160.66
2025-06-26,App_19,TR,Android,24774,393,133,317.0,368.27
2025-06-26,App_19,DE,iOS,11673,1354,357,845.3,912.61
2025-06-26,App_19,FR,iOS,19366,1809,481,264.76,1419.06
2025-06-26,App_19,BR,Android,23415,740,312,336.67,171.95
2025-06-26,App_19,IN,iOS,9687,562,186,243.45,545.03
2025-06-26,App_19,UK,iOS,46099,4990,2229,4737.08,4212.76
2025-06-26,App_19,CA,iOS,17572,233,97,233.5,41.97
2025-06-26,App_19,AU,Android,5583,308,73,127.99,58.25
2025-06-26,App_20,US,Android,39356,4918,2423,5244.65,2681.14
2025-06-26,App_20,TR,iOS,24767,2746,839,1977.69,1676.85
2025-06-26,App_20,DE,iOS,32272,3180,773,1534.64,1447.34
2025-06-26,App_20,FR,Android,38942,2748,653,1268.29,1118.64
2025-06-26,App_20,BR,iOS,31677,4406,953,1417.34,1233.82
2025-06-26,App_20,IN,iOS,44015,2587,1405,1794.07,1098.17
2025-06-26,App_20,UK,iOS,17283,2112,1060,1579.61,1966.99
2025-06-26,App_20,CA,Android,48742,4256,2052,4977.49,1596.64
2025-06-26,App_20,AU,Android,35571,4251,942,1964.39,926.57
2025-06-27,App_1,US,Android,25659,1580,536,1241.95,813.18
2025-06-27,App_1,TR,Android,27027,1888,642,606.48,1693.53
2025-06-27,App_1,DE,Android,3465,446,266,595.75,331.79
2025-06-27,App_1,FR,iOS,7136,830,311,681.14,715.98
2025-06-27,App_1,BR,Android,38591,5182,2866,4674.99,3262.14
2025-06-27,App_1,IN,Android,5174,487,115,231.51,259.99
2025-06-27,App_1,UK,iOS,23685,2554,1506,3675.12,2452.91
2025-06-27,App_1,CA,Android,2533,378,204,488.55,312.35
2025-06-27,App_1,AU,Android,32671,485,276,157.41,448.6
2025-06-27,App_2,US,iOS,40932,1656,494,336.92,1004.31
2025-06-27,App_2,TR,iOS,44622,5082,2145,2465.32,2661.59
2025-06-27,App_2,DE,Android,24909,1083,600,1056.0,424.88
2025-06-27,App_2,FR,Android,15079,484,198,307.99,585.19
2025-06-27,App_2,BR,iOS,7224,422,158,172.72,74.18
2025-06-27,App_2,IN,Android,36040,3267,1139,2665.61,2137.03
2025-06-27,App_2,UK,iOS,44699,3150,1061,1445.09,804.07
2025-06-27,App_2,CA,Android,48766,3869,1068,2607.12,1860.51
2025-06-27,App_2,AU,iOS,42879,3706,2100,4590.5,1048.99
2025-06-27,App_3,US,iOS,42357,6186,2572,3564.1,2762.55
2025-06-27,App_3,TR,Android,37358,4637,2625,3092.46,6313.66
2025-06-27,App_3,DE,Android,22316,1448,350,193.78,564.16
2025-06-27,App_3,FR,iOS,1724,110,35,82.84,89.58
2025-06-27,App_3,BR,iOS,23550,1308,729,1113.34,1159.95
2025-06-27,App_3,IN,Android,21970,1551,828,970.13,1920.22
2025-06-27,App_3,UK,Android,43059,1470,431,311.65,523.19
2025-06-27,App_3,CA,Android,47898,5716,2095,2996.63,2487.46
2025-06-27,App_3,AU,iOS,20470,2163,1164,2219.98,2226.32
2025-06-27,App_4,US,Android,33472,3260,1135,728.07,2593.73
2025-06-27,App_4,TR,Android,35893,2473,884,1804.52,704.57
2025-06-27,App_4,DE,Android,16506,1480,617,953.55,1828.07
2025-06-27,App_4,FR,iOS,38284,887,184,160.0,435.82
2025-06-27,App_4,BR,iOS,23784,1124,486,332.4,1125.84
2025-06-27,App_4,IN,iOS,38316,2461,881,1956.67,773.32
2025-06-27,App_4,UK,Android,10358,1252,741,629.67,1732.31
2025-06-27,App_4,CA,Android,46641,2624,822,1228.44,1868.04
2025-06-27,App_4,AU,Android,33469,1548,545,313.58,405.73
2025-06-27,App_5,US,Android,47622,4683,2042,3288.06,5274.63
2025-06-27,App_5,TR,Android,25378,530,110,160.48,222.05
2025-06-27,App_5,DE,Android,47922,6353,3616,3023.85,1863.38
2025-06-27,App_5,FR,iOS,13935,1491,779,1469.49,1046.51
2025-06-27,App_5,BR,Android,6564,535,295,703.31,171.76
2025-06-27,App_5,IN,iOS,24500,1428,458,780.55,150.56
2025-06-27,App_5,UK,iOS,5584,799,281,675.87,585.02
2025-06-27,App_5,CA,Android,44513,5434,2967,2725.69,8851.79
2025-06-27,App_5,AU,iOS,14321,389,136,99.89,146.38
2025-06-27,App_6,US,Android,34350,3506,1391,2526.31,555.04
2025-06-27,App_6,TR,iOS,9146,935,423,968.32,730.53
2025-06-27,App_6,DE,Android,17413,1432,342,598.54,983.11
2025-06-27,App_6,FR,Android,25386,1520,481,992.22,1105.39
2025-06-27,App_6,BR,Android,5068,443,178,264.94,93.4
2025-06-27,App_6,IN,Android,24981,2070,1188,2208.53,821.7
2025-06-27,App_6,UK,iOS,42916,1492,411,1023.18,723.12
2025-06-27,App_6,CA,iOS,38173,5427,1087,950.09,414.13
2025-06-27,App_6,AU,Android,39560,3392,1365,1293.47,2649.23
2025-06-27,App_7,US,Android,23557,863,445,896.78,414.44
2025-06-27,App_7,TR,iOS,3910,363,76,161.37,202.83
2025-06-27,App_7,DE,iOS,37301,3243,1020,2000.43,342.27
2025-06-27,App_7,FR,Android,26711,905,200,190.96,546.5
2025-06-27,App_7,BR,iOS,23392,1001,230,254.11,306.16
2025-06-27,App_7,IN,Android,34833,1295,326,374.73,961.01
2025-06-27,App_7,UK,Android,40416,4070,960,595.55,1564.41
2025-06-27,App_7,CA,Android,49916,6444,3189,5993.13,5820.08
2025-06-27,App_7,AU,iOS,38535,1422,490,1173.94,1378.39
2025-06-27,App_8,US,Android,45065,578,318,335.21,439.65
2025-06-27,App_8,TR,iOS,25987,3607,1036,1742.55,1563.79
2025-06-27,App_8,DE,Android,11078,215,122,124.97,234.05
2025-06-27,App_8,FR,Android,14429,1930,1100,2547.84,1063.98
2025-06-27,App_8,BR,iOS,33735,2215,483,509.41,940.09
2025-06-27,App_8,IN,Android,5204,588,173,163.83,152.68
2025-06-27,App_8,UK,iOS,24833,3078,1527,1716.02,1211.02
2025-06-27,App_8,CA,Android,30744,4115,1433,2088.92,3584.51
2025-06-27,App_8,AU,iOS,21270,531,271,621.7,366.42
2025-06-27,App_9,US,iOS,41586,1123,465,648.05,919.71
2025-06-27,App_9,TR,Android,16231,2265,654,1378.36,1863.67
2025-06-27,App_9,DE,Android,46188,4371,2398,5495.97,1980.31
2025-06-27,App_9,FR,Android,4772,115,63,149.16,44.22
2025-06-27,App_9,BR,Android,16545,968,222,409.43,394.12
2025-06-27,App_9,IN,Android,6535,710,414,277.18,491.01
2025-06-27,App_9,UK,iOS,28992,3502,1030,2005.17,2471.53
2025-06-27,App_9,CA,Android,49620,4015,1330,1240.86,2394.85
2025-06-27,App_9,AU,Android,3756,399,107,91.88,221.79
2025-06-27,App_10,US,iOS,44178,2750,587,474.17,519.95
2025-06-27,App_10,TR,Android,3502,410,233,430.84,127.62
2025-06-27,App_10,DE,iOS,19516,761,252,627.47,429.64
2025-06-27,App_10,FR,iOS,16305,253,117,123.81,269.96
2025-06-27,App_10,BR,Android,38288,1690,713,1691.61,316.97
2025-06-27,App_10,IN,Android,14644,1317,343,656.3,811.0
2025-06-27,App_10,UK,iOS,49179,3028,1008,1633.61,2495.19
2025-06-27,App_10,CA,Android,43185,3368,1524,1205.48,4199.14
2025-06-27,App_10,AU,Android,40410,1447,706,1085.78,1306.26
2025-06-27,App_11,US,Android,7113,403,217,530.94,80.23
2025-06-27,App_11,TR,iOS,37870,3674,1433,1828.96,2097.14
2025-06-27,App_11,DE,iOS,23286,2188,690,734.45,1243.73
2025-06-27,App_11,FR,iOS,9351,407,156,184.74,456.53
2025-06-27,App_11,BR,iOS,13145,847,181,448.48,488.93
2025-06-27,App_11,IN,Android,16432,1470,405,587.28,603.98
2025-06-27,App_11,UK,Android,33012,4897,1160,2463.48,953.39
2025-06-27,App_11,CA,iOS,7026,1032,454,421.5,836.98
2025-06-27,App_11,AU,Android,27998,1008,391,771.51,959.38
2025-06-27,App_12,US,Android,43920,3107,1006,1026.41,2113.29
2025-06-27,App_12,TR,Android,2186,190,91,138.93,170.4
2025-06-27,App_12,DE,iOS,35995,4511,1603,2440.74,974.48
2025-06-27,App_12,FR,iOS,17785,894,283,684.88,333.37
2025-06-27,App_12,BR,iOS,2254,274,130,129.12,322.32
2025-06-27,App_12,IN,Android,10246,1421,713,1396.44,1580.03
2025-06-27,App_12,UK,iOS,44668,4359,2017,2808.46,4625.57
2025-06-27,App_12,CA,iOS,6481,783,439,849.51,543.86
2025-06-27,App_12,AU,iOS,11847,534,199,236.35,255.3
2025-06-27,App_13,US,Android,36723,2971,1289,1268.46,1729.61
2025-06-27,App_13,TR,Android,48410,2200,1051,1383.82,1504.01
2025-06-27,App_13,DE,Android,20080,2619,1563,927.87,1732.72
2025-06-27,App_13,FR,iOS,19784,1145,418,402.34,497.98
2025-06-27,App_13,BR,iOS,29754,1494,803,938.1,818.61
2025-06-27,App_13,IN,iOS,39993,4118,1701,4109.69,4171.58
2025-06-27,App_13,UK,Android,49807,6118,1283,812.34,2371.1
2025-06-27,App_13,CA,iOS,42416,4399,2242,4662.19,5956.35
2025-06-27,App_13,AU,iOS,48318,1223,518,1023.64,798.64
2025-06-27,App_14,US,iOS,38819,2669,625,478.54,1281.33
2025-06-27,App_14,TR,iOS,33094,2353,677,488.12,229.68
2025-06-27,App_14,DE,iOS,22001,3076,745,583.06,1344.81
2025-06-27,App_14,FR,iOS,26111,400,195,415.3,223.69
2025-06-27,App_14,BR,iOS,23591,1993,992,1679.2,734.8
2025-06-27,App_14,IN,Android,21824,2854,586,1030.22,511.83
2025-06-27,App_14,UK,iOS,45140,4719,2526,5076.86,5270.74
2025-06-27,App_14,CA,iOS,24521,2824,1194,2760.03,2799.42
2025-06-27,App_14,AU,iOS,39882,2329,1336,2554.17,2094.35
2025-06-27,App_15,US,Android,26180,872,349,611.95,129.05
2025-06-27,App_15,TR,iOS,45762,552,174,355.84,376.8
2025-06-27,App_15,DE,Android,22835,2199,601,788.14,545.09
2025-06-27,App_15,FR,iOS,47282,4209,2434,4486.28,4770.2
2025-06-27,App_15,BR,Android,7857,1104,637,987.99,292.56
2025-06-27,App_15,IN,iOS,35935,4156,2294,5643.51,6721.31
2025-06-27,App_15,UK,Android,3120,169,78,65.86,42.19
2025-06-27,App_15,CA,iOS,39117,4218,1432,890.54,3822.83
2025-06-27,App_15,AU,iOS,29967,1188,334,277.79,396.08
2025-06-27,App_16,US,Android,27951,1702,892,768.53,1310.24
2025-06-27,App_16,TR,iOS,19507,727,410,261.69,650.01
2025-06-27,App_16,DE,Android,22278,1764,505,946.09,181.82
2025-06-27,App_16,FR,iOS,8704,227,108,145.12,115.44
2025-06-27,App_16,BR,iOS,3340,426,212,282.7,448.11
2025-06-27,App_16,IN,Android,1135,15,8,14.04,13.61
2025-06-27,App_16,UK,Android,10802,1563,739,457.23,1528.14
2025-06-27,App_16,CA,Android,31866,2616,609,1175.53,1546.93
2025-06-27,App_16,AU,Android,25437,1051,593,511.03,746.65
2025-06-27,App_17,US,iOS,8673,89,20,45.3,37.46
2025-06-27,App_17,TR,iOS,21213,1262,590,629.22,629.09
2025-06-27,App_17,DE,Android,2246,273,155,215.44,420.68
2025-06-27,App_17,FR,Android,40413,2590,772,435.96,326.27
2025-06-27,App_17,BR,iOS,44336,4002,940,1840.91,504.27
2025-06-27,App_17,IN,iOS,38413,5328,2684,3247.36,7967.33
2025-06-27,App_17,UK,Android,4504,462,267,333.61,423.02
2025-06-27,App_17,CA,iOS,2135,272,139,83.28,308.7
2025-06-27,App_17,AU,iOS,7798,711,277,214.25,116.5
2025-06-27,App_18,US,Android,46149,5623,3031,5058.92,8756.65
2025-06-27,App_18,TR,iOS,29367,4329,2176,1198.87,3772.55
2025-06-27,App_18,DE,Android,20136,1849,1081,1299.54,2660.62
2025-06-27,App_18,FR,iOS,41053,5019,2432,4142.91,1351.84
2025-06-27,App_18,BR,iOS,42256,4387,1518,1475.14,3419.51
2025-06-27,App_18,IN,iOS,40138,5860,2089,1859.49,2384.49
2025-06-27,App_18,UK,iOS,21147,2018,761,551.56,1811.05
2025-06-27,App_18,CA,iOS,30819,704,267,167.98,90.95
2025-06-27,App_18,AU,iOS,23053,995,223,137.73,79.57
2025-06-27,App_19,US,Android,15854,291,162,363.29,83.51
2025-06-27,App_19,TR,Android,2137,64,30,61.92,18.42
2025-06-27,App_19,DE,iOS,18405,411,148,215.28,332.9
2025-06-27,App_19,FR,Android,30606,2085,1235,1166.55,1159.74
2025-06-27,App_19,BR,iOS,49082,1815,850,1527.71,679.92
2025-06-27,App_19,IN,Android,47854,793,275,589.77,346.06
2025-06-27,App_19,UK,Android,9647,990,370,426.59,633.35
2025-06-27,App_19,CA,iOS,11400,659,337,440.19,905.21
2025-06-27,App_19,AU,iOS,15464,585,301,627.07,467.19
2025-06-27,App_20,US,Android,47101,1075,627,1342.97,440.08
2025-06-27,App_20,TR,Android,15751,1016,382,842.7,300.25
2025-06-27,App_20,DE,Android,8079,337,178,196.2,277.76
2025-06-27,App_20,FR,Android,45549,5475,3055,4638.53,8235.14
2025-06-27,App_20,BR,Android,42422,3819,1418,1566.08,2765.14
2025-06-27,App_20,IN,Android,40186,2120,1074,1785.4,1408.18
2025-06-27,App_20,UK,iOS,15318,1591,852,1027.69,2065.81
2025-06-27,App_20,CA,iOS,1331,169,81,54.19,163.55
2025-06-27,App_20,AU,iOS,8757,1202,552,815.2,1084.11
2025-06-28,App_1,US,Android,24496,2457,895,1011.36,2384.04
2025-06-28,App_1,TR,iOS,14041,558,208,238.86,240.48
2025-06-28,App_1,DE,Android,44431,3545,1856,1665.47,3692.95
2025-06-28,App_1,FR,iOS,33474,2464,1094,726.0,1571.68
2025-06-28,App_1,BR,Android,48372,3365,992,1981.09,1660.87
2025-06-28,App_1,IN,iOS,43849,717,348,220.32,192.53
2025-06-28,App_1,UK,Android,22754,3043,1054,2192.16,2527.05
2025-06-28,App_1,CA,Android,10221,1479,303,550.82,141.3
2025-06-28,App_1,AU,iOS,12888,1730,735,1379.84,599.29
2025-06-28,App_2,US,Android,42066,5744,3409,1754.14,4704.87
2025-06-28,App_2,TR,iOS,27445,3870,1442,1049.72,1249.31
2025-06-28,App_2,DE,Android,8218,821,336,654.19,956.8
2025-06-28,App_2,FR,Android,38028,700,237,156.82,611.16
2025-06-28,App_2,BR,iOS,27030,1745,924,2283.17,906.74
2025-06-28,App_2,IN,Android,40352,5333,1317,1797.46,1267.0
2025-06-28,App_2,UK,iOS,10488,1357,613,445.37,1330.4
2025-06-28,App_2,CA,Android,49158,2728,626,789.38,361.52
2025-06-28,App_2,AU,Android,29731,3111,1793,1076.58,4693.39
2025-06-28,App_3,US,Android,15803,1246,463,902.35,396.31
2025-06-28,App_3,TR,Android,48302,1805,690,405.38,585.31
2025-06-28,App_3,DE,Android,29910,1924,519,1184.41,1478.24
2025-06-28,App_3,FR,Android,35472,499,264,279.24,182.25
2025-06-28,App_3,BR,Android,6463,163,88,171.13,208.21
2025-06-28,App_3,IN,iOS,37461,5212,2341,5303.55,966.35
2025-06-28,App_3,UK,Android,19250,2872,1603,1770.53,2643.24
2025-06-28,App_3,CA,iOS,15327,920,483,543.72,1034.29
2025-06-28,App_3,AU,iOS,3619,501,181,341.99,221.6
2025-06-28,App_4,US,iOS,19784,1356,401,958.5,233.32
2025-06-28,App_4,TR,Android,31471,2200,1284,2041.93,1703.31
2025-06-28,App_4,DE,Android,26272,2576,962,2186.85,2383.86
2025-06-28,App_4,FR,Android,24570,3529,1247,680.2,1234.08
2025-06-28,App_4,BR,Android,49211,4425,1674,1242.63,1975.92
2025-06-28,App_4,IN,iOS,23837,3130,743,931.43,1050.05
2025-06-28,App_4,UK,iOS,6419,228,133,185.9,165.27
2025-06-28,App_4,CA,Android,46842,6506,3732,7315.83,7982.07
2025-06-28,App_4,AU,iOS,32813,3537,1438,2112.88,2156.92
2025-06-28,App_5,US,Android,20805,1685,744,631.47,1543.93
2025-06-28,App_5,TR,Android,34478,2634,806,1885.81,1110.02
2025-06-28,App_5,DE,iOS,45021,1317,401,300.31,805.81
2025-06-28,App_5,FR,Android,9368,679,403,983.03,944.02
2025-06-28,App_5,BR,iOS,32760,1402,577,400.35,785.35
2025-06-28,App_5,IN,iOS,15350,1266,692,1053.26,226.1
2025-06-28,App_5,UK,iOS,29507,1156,691,618.21,687.43
2025-06-28,App_5,CA,Android,14886,436,164,226.57,215.1
2025-06-28,App_5,AU,Android,2720,128,30,30.91,15.92
2025-06-28,App_6,US,Android,47798,3140,1171,2557.32,459.18
2025-06-28,App_6,TR,Android,24400,2569,900,1537.28,1440.06
2025-06-28,App_6,DE,iOS,25529,2706,797,1411.12,1039.55
2025-06-28,App_6,FR,Android,23114,1421,850,1068.13,2492.59
2025-06-28,App_6,BR,Android,4394,599,349,433.24,138.28
2025-06-28,App_6,IN,Android,46450,2636,868,1468.08,969.23
2025-06-28,App_6,UK,Android,23637,746,291,232.99,611.31
2025-06-28,App_6,CA,Android,37551,1081,277,307.01,112.58
2025-06-28,App_6,AU,iOS,24039,3135,891,758.1,868.33
2025-06-28,App_7,US,Android,37429,3675,767,388.16,1192.41
2025-06-28,App_7,TR,iOS,23787,2486,833,903.1,1621.94
2025-06-28,App_7,DE,Android,19479,2122,588,660.67,858.11
2025-06-28,App_7,FR,Android,5389,681,243,158.62,530.96
2025-06-28,App_7,BR,iOS,31038,4332,2305,4759.94,2208.04
2025-06-28,App_7,IN,Android,17648,461,158,245.85,248.81
2025-06-28,App_7,UK,Android,2449,131,51,103.45,109.23
2025-06-28,App_7,CA,Android,12021,1721,717,711.6,235.69
2025-06-28,App_7,AU,iOS,21106,1778,844,1190.9,338.23
2025-06-28,App_8,US,iOS,44256,6235,2444,1823.77,3297.15
2025-06-28,App_8,TR,iOS,35473,750,270,486.72,292.66
2025-06-28,App_8,DE,iOS,44836,2049,433,535.9,1073.47
2025-06-28,App_8,FR,iOS,20042,680,376,786.64,399.59
2025-06-28,App_8,BR,Android,26404,1027,452,964.16,255.62
2025-06-28,App_8,IN,Android,31311,2688,1121,2049.75,734.74
2025-06-28,App_8,UK,iOS,48898,3023,721,804.01,710.0
2025-06-28,App_8,CA,iOS,11657,1702,605,715.18,1053.54
2025-06-28,App_8,AU,iOS,34473,3021,1737,3398.34,3786.77
2025-06-28,App_9,US,Android,44732,3368,1915,1362.02,2593.49
2025-06-28,App_9,TR,iOS,7748,283,61,94.45,56.5
2025-06-28,App_9,DE,iOS,8596,463,181,274.91,81.57
2025-06-28,App_9,FR,Android,12182,1458,300,671.67,210.94
2025-06-28,App_9,BR,iOS,29606,2605,972,491.3,2566.64
2025-06-28,App_9,IN,iOS,44146,4695,2636,5048.54,6202.21
2025-06-28,App_9,UK,Android,41107,2179,1146,1528.93,365.71
2025-06-28,App_9,CA,Android,39399,4739,2705,3325.57,4402.8
2025-06-28,App_9,AU,Android,18270,2003,1164,2069.07,3043.8
2025-06-28,App_10,US,iOS,32042,3436,828,1355.38,2222.06
2025-06-28,App_10,TR,iOS,39996,5903,1186,863.04,3095.88
2025-06-28,App_10,DE,iOS,9495,1128,584,640.65,390.25
2025-06-28,App_10,FR,iOS,20836,2356,1259,1201.5,1165.26
2025-06-28,App_10,BR,iOS,32088,2443,1373,1222.45,962.69
2025-06-28,App_10,IN,Android,9948,562,164,374.13,290.52
2025-06-28,App_10,UK,iOS,39838,3842,1862,3313.04,5471.67
2025-06-28,App_10,CA,Android,30752,4357,929,2041.5,812.43
2025-06-28,App_10,AU,iOS,35822,437,128,251.93,327.79
2025-06-28,App_11,US,Android,41244,2461,682,735.09,1316.47
2025-06-28,App_11,TR,Android,17359,1356,441,1052.03,319.13
2025-06-28,App_11,DE,Android,38061,4068,2059,3741.98,2522.33
2025-06-28,App_11,FR,Android,28160,1971,1160,2660.54,1352.95
2025-06-28,App_11,BR,Android,5492,356,94,167.55,234.41
2025-06-28,App_11,IN,Android,46227,3073,1665,1862.5,671.66
2025-06-28,App_11,UK,iOS,3420,436,244,410.92,247.32
2025-06-28,App_11,CA,iOS,16052,2395,1247,2923.09,2468.15
2025-06-28,App_11,AU,iOS,3711,196,65,100.1,56.3
2025-06-28,App_12,US,Android,3454,144,58,126.55,31.84
2025-06-28,App_12,TR,iOS,23981,2239,1012,1862.44,2081.65
2025-06-28,App_12,DE,iOS,12969,1931,436,337.04,503.75
2025-06-28,App_12,FR,Android,45654,3699,1508,1345.85,518.27
2025-06-28,App_12,BR,Android,46714,3775,2024,4412.98,3352.67
2025-06-28,App_12,IN,Android,14515,1526,680,733.69,287.69
2025-06-28,App_12,UK,iOS,34035,2232,1092,1094.38,2455.38
2025-06-28,App_12,CA,iOS,47348,5771,2147,3100.94,3246.34
2025-06-28,App_12,AU,iOS,31029,2534,1395,2581.83,3302.0
2025-06-28,App_13,US,iOS,7078,649,387,940.06,412.73
2025-06-28,App_13,TR,iOS,5502,98,47,65.34,135.59
2025-06-28,App_13,DE,iOS,38773,775,246,281.66,368.46
2025-06-28,App_13,FR,Android,36988,5284,1593,3274.68,3568.37
2025-06-28,App_13,BR,Android,21767,901,340,543.7,993.91
2025-06-28,App_13,IN,iOS,13785,1921,771,723.44,2047.83
2025-06-28,App_13,UK,iOS,1087,45,21,23.86,45.25
2025-06-28,App_13,CA,iOS,9623,1385,417,306.49,175.37
2025-06-28,App_13,AU,iOS,42279,4468,1353,744.16,2092.85
2025-06-28,App_14,US,iOS,5093,165,97,155.26,182.42
2025-06-28,App_14,TR,Android,16742,1592,887,826.86,1565.8
2025-06-28,App_14,DE,iOS,19627,2823,1475,3505.69,3708.09
2025-06-28,App_14,FR,Android,18802,2077,665,386.96,872.11
2025-06-28,App_14,BR,iOS,34944,2919,966,1152.04,292.56
2025-06-28,App_14,IN,Android,2993,62,18,29.3,34.48
2025-06-28,App_14,UK,iOS,32988,871,424,343.98,535.71
2025-06-28,App_14,CA,Android,49375,3164,704,690.38,397.75
2025-06-28,App_14,AU,Android,2793,349,73,181.79,109.45
2025-06-28,App_15,US,Android,35969,3450,974,652.05,1485.52
2025-06-28,App_15,TR,iOS,49534,3181,1093,871.89,2672.95
2025-06-28,App_15,DE,iOS,37114,486,210,485.21,524.36
