date,app_name,country,platform,metric,value
2025-06-08,App_20,CA,iOS,CTR,0.07511961722488038
2025-06-10,App_20,CA,iOS,CTR,0.14856399170600432
2025-06-11,App_20,CA,iOS,CTR,0.11225580717270872
2025-06-14,App_20,CA,iOS,CTR,0.03763662610847598
2025-06-17,App_20,CA,iOS,CTR,0.015862104083918933
2025-06-18,App_20,CA,iOS,CTR,0.13137336302222893
2025-06-30,App_20,CA,iOS,CTR,0.032574812967581045
2025-07-01,App_20,CA,iOS,CTR,0.11638491547464239
2025-07-03,App_20,CA,iOS,CTR,0.019500898210072937
2025-07-05,App_20,CA,iOS,CTR,0.06364749082007344
2025-07-07,App_20,CA,iOS,CTR,0.03378689278906199
2025-07-09,App_20,CA,iOS,CTR,0.09072149753113715
2025-07-15,App_20,CA,iOS,CTR,0.102091530337544
2025-07-17,App_20,CA,iOS,CTR,0.11643713110355929
2025-07-19,App_20,CA,iOS,CTR,0.10119834876357661
2025-07-20,App_20,CA,iOS,CTR,0.06246901338621715
2025-07-21,App_20,CA,iOS,CTR,0.09886811023622047
2025-07-23,App_20,CA,iOS,CTR,0.11357714718840305
2025-07-24,App_20,CA,iOS,CTR,0.08444196092759354
2025-07-25,App_20,CA,iOS,CTR,0.14045936395759717
2025-07-27,App_20,CA,iOS,CTR,0.04263275991024682
2025-07-31,App_20,CA,iOS,CTR,0.08890668802563076
2025-08-01,App_20,CA,iOS,CTR,0.1377235592846103
2025-08-03,App_20,CA,iOS,CTR,0.11709548313321898
2025-08-09,App_20,CA,iOS,CTR,0.04087088461260567
2025-05-16,App_20,DE,Android,ROAS,1.7564674397859055
2025-05-18,App_20,DE,Android,ROAS,1.3201035052920351
2025-05-19,App_20,DE,Android,ROAS,1.0128959225800724
2025-05-23,App_20,DE,Android,ROAS,0.18526578077061956
2025-05-24,App_20,DE,Android,ROAS,0.8580304346028201
2025-05-25,App_20,DE,Android,ROAS,1.442806624920201
2025-05-26,App_20,DE,Android,ROAS,0.8398753265107828
2025-05-27,App_20,DE,Android,ROAS,0.3613197452491435
2025-05-30,App_20,DE,Android,ROAS,0.5470189062158677
2025-05-31,App_20,DE,Android,ROAS,1.3189320114910157
2025-06-02,App_20,DE,Android,ROAS,0.9188308868235907
2025-06-04,App_20,DE,Android,ROAS,1.2737029412790901
2025-06-07,App_20,DE,Android,ROAS,0.534977040499731
2025-06-09,App_20,DE,Android,ROAS,1.8395556784660767
2025-06-10,App_20,DE,Android,ROAS,0.21658619229140194
2025-06-11,App_20,DE,Android,ROAS,0.4309593878752207
2025-06-13,App_20,DE,Android,ROAS,1.0071470803046638
2025-06-14,App_20,DE,Android,ROAS,1.334259508231006
2025-06-16,App_20,DE,Android,ROAS,0.5569315159574468
2025-06-19,App_20,DE,Android,ROAS,0.7560076968491024
2025-06-23,App_20,DE,Android,ROAS,2.1715686274509807
2025-06-27,App_20,DE,Android,ROAS,1.4156982670744138
2025-06-29,App_20,DE,Android,ROAS,1.6438799720865316
2025-07-01,App_20,DE,Android,ROAS,0.4300301218873618
2025-07-04,App_20,DE,Android,ROAS,1.4242056549466673
2025-07-12,App_20,DE,Android,ROAS,0.9944230445237475
2025-07-14,App_20,DE,Android,ROAS,0.5781900292216418
2025-07-16,App_20,DE,Android,ROAS,1.3314319433516915
2025-07-19,App_20,DE,Android,ROAS,2.570688078056713
2025-07-22,App_20,DE,Android,ROAS,0.8138326978983411
2025-07-24,App_20,DE,Android,ROAS,1.5117926643350375
2025-07-26,App_20,DE,Android,ROAS,1.2024836876447065
2025-07-27,App_20,DE,Android,ROAS,0.43310181463849945
2025-08-02,App_20,DE,Android,ROAS,0.6401236060163337
2025-08-04,App_20,DE,Android,ROAS,0.44975319579800016
2025-08-05,App_20,DE,Android,ROAS,1.181427882296189
2025-08-06,App_20,DE,Android,ROAS,0.2651250273519156
2025-08-07,App_20,DE,Android,ROAS,1.0266066222860375
2025-05-16,App_20,DE,Android,CPI,0.904032258064516
2025-05-18,App_20,DE,Android,CPI,1.5169721303731696
2025-05-19,App_20,DE,Android,CPI,1.9253418803418803
2025-05-20,App_20,DE,Android,CPI,0.6705774419859687
2025-05-23,App_20,DE,Android,CPI,2.3733427922814982
2025-05-24,App_20,DE,Android,CPI,1.369495044832468
2025-05-25,App_20,DE,Android,CPI,0.9880439404677535
2025-05-26,App_20,DE,Android,CPI,1.738635366388767
2025-05-27,App_20,DE,Android,CPI,2.215225071225071
2025-05-30,App_20,DE,Android,CPI,1.146292407108239
2025-05-31,App_20,DE,Android,CPI,2.017386363636364
2025-06-04,App_20,DE,Android,CPI,1.257061403508772
2025-06-07,App_20,DE,Android,CPI,2.4920618556701033
2025-06-09,App_20,DE,Android,CPI,1.1986740331491714
2025-06-10,App_20,DE,Android,CPI,1.7940729483282676
2025-06-11,App_20,DE,Android,CPI,1.4041322314049587
2025-06-12,App_20,DE,Android,CPI,0.8220353982300885
2025-06-13,App_20,DE,Android,CPI,1.223531914893617
2025-06-14,App_20,DE,Android,CPI,1.8190760869565217
2025-06-16,App_20,DE,Android,CPI,1.2361643835616438
2025-06-17,App_20,DE,Android,CPI,2.448728728728729
2025-06-19,App_20,DE,Android,CPI,1.8666530612244898
2025-06-23,App_20,DE,Android,CPI,1.2656090651558074
2025-06-27,App_20,DE,Android,CPI,1.102247191011236
2025-06-29,App_20,DE,Android,CPI,0.9682432432432433
2025-07-01,App_20,DE,Android,CPI,2.1467223149693933
2025-07-04,App_20,DE,Android,CPI,1.4118725099601594
2025-07-12,App_20,DE,Android,CPI,2.454548872180451
2025-07-14,App_20,DE,Android,CPI,1.146497461928934
2025-07-16,App_20,DE,Android,CPI,0.9968627450980393
2025-07-18,App_20,DE,Android,CPI,2.3794133333333334
2025-07-19,App_20,DE,Android,CPI,0.7627131782945736
2025-07-22,App_20,DE,Android,CPI,2.1975440658049354
2025-07-24,App_20,DE,Android,CPI,1.8584999999999998
2025-07-26,App_20,DE,Android,CPI,1.3464372469635628
2025-07-27,App_20,DE,Android,CPI,2.178691922802001
2025-08-04,App_20,DE,Android,CPI,0.7736597307221543
2025-08-05,App_20,DE,Android,CPI,2.382758620689655
2025-08-06,App_20,DE,Android,CPI,2.1329990069513403
2025-05-16,App_20,DE,Android,CTR,0.013433425523508494
2025-05-18,App_20,DE,Android,CTR,0.14698515264820125
2025-05-19,App_20,DE,Android,CTR,0.12226512226512226
2025-05-20,App_20,DE,Android,CTR,0.10091151084939905
2025-05-23,App_20,DE,Android,CTR,0.06748516809492419
2025-05-24,App_20,DE,Android,CTR,0.1257462073498001
2025-05-26,App_20,DE,Android,CTR,0.10867318896339452
2025-05-27,App_20,DE,Android,CTR,0.13186619330084456
2025-05-30,App_20,DE,Android,CTR,0.11844287335253557
2025-05-31,App_20,DE,Android,CTR,0.016630633627141195
2025-06-02,App_20,DE,Android,CTR,0.022506645094186987
2025-06-04,App_20,DE,Android,CTR,0.11738341399032116
2025-06-09,App_20,DE,Android,CTR,0.02016203520439131
2025-06-10,App_20,DE,Android,CTR,0.04666629093163501
2025-06-11,App_20,DE,Android,CTR,0.018691056215630966
2025-06-12,App_20,DE,Android,CTR,0.0707120137019819
2025-06-13,App_20,DE,Android,CTR,0.05928036216047455
2025-06-14,App_20,DE,Android,CTR,0.14966887417218544
2025-06-16,App_20,DE,Android,CTR,0.041685443893645785
2025-06-17,App_20,DE,Android,CTR,0.048233374833641006
2025-06-19,App_20,DE,Android,CTR,0.122002970507108
2025-06-23,App_20,DE,Android,CTR,0.10043420804228809
2025-06-27,App_20,DE,Android,CTR,0.04171308330238891
2025-06-29,App_20,DE,Android,CTR,0.14349112426035504
2025-07-01,App_20,DE,Android,CTR,0.11803158281307381
2025-07-04,App_20,DE,Android,CTR,0.027044076908307964
2025-07-12,App_20,DE,Android,CTR,0.14749097683083012
2025-07-14,App_20,DE,Android,CTR,0.05545187949880032
2025-07-16,App_20,DE,Android,CTR,0.027579866697310964
2025-07-18,App_20,DE,Android,CTR,0.12572105480016482
2025-07-22,App_20,DE,Android,CTR,0.14994674477433098
2025-07-24,App_20,DE,Android,CTR,0.08933757433273407
2025-07-26,App_20,DE,Android,CTR,0.039743331317610694
2025-07-27,App_20,DE,Android,CTR,0.057079594452860975
2025-08-02,App_20,DE,Android,CTR,0.09384647046717431
2025-08-04,App_20,DE,Android,CTR,0.1065725956182696
2025-08-05,App_20,DE,Android,CTR,0.02160879991658847
2025-08-06,App_20,DE,Android,CTR,0.04834627246623418
2025-08-07,App_20,DE,Android,CTR,0.13438468796333738
2025-05-17,App_20,DE,iOS,ROAS,0.7884471117779445
2025-05-21,App_20,DE,iOS,ROAS,1.6774214553149929
2025-05-22,App_20,DE,iOS,ROAS,1.0582669798650965
2025-05-28,App_20,DE,iOS,ROAS,0.2525776990598598
2025-05-29,App_20,DE,iOS,ROAS,3.094349903596278
2025-06-01,App_20,DE,iOS,ROAS,2.0768880408690835
2025-06-03,App_20,DE,iOS,ROAS,1.5094310307324197
2025-06-05,App_20,DE,iOS,ROAS,0.653158262083406
2025-06-06,App_20,DE,iOS,ROAS,1.3275462693967353
2025-06-08,App_20,DE,iOS,ROAS,0.4057194734453018
2025-06-15,App_20,DE,iOS,ROAS,0.9040917731016774
2025-06-18,App_20,DE,iOS,ROAS,3.8483454851374086
2025-06-20,App_20,DE,iOS,ROAS,1.3428529512445597
2025-06-21,App_20,DE,iOS,ROAS,0.968738788590053
2025-06-22,App_20,DE,iOS,ROAS,0.6666653459854593
2025-06-24,App_20,DE,iOS,ROAS,3.62817522032141
2025-06-25,App_20,DE,iOS,ROAS,1.3003453430235556
2025-06-26,App_20,DE,iOS,ROAS,0.9431136944169315
2025-06-28,App_20,DE,iOS,ROAS,0.7511203175677348
2025-07-02,App_20,DE,iOS,ROAS,2.5918593953237523
2025-07-03,App_20,DE,iOS,ROAS,1.8071684587813621
2025-07-05,App_20,DE,iOS,ROAS,5.11965515835813
2025-07-06,App_20,DE,iOS,ROAS,0.2858035566397133
2025-07-07,App_20,DE,iOS,ROAS,2.9669544105745884
2025-07-08,App_20,DE,iOS,ROAS,1.9515388148828665
2025-07-09,App_20,DE,iOS,ROAS,1.0210580241587575
2025-07-11,App_20,DE,iOS,ROAS,1.473003627151822
2025-07-13,App_20,DE,iOS,ROAS,0.6314941740918437
2025-07-15,App_20,DE,iOS,ROAS,2.327441077441077
2025-07-17,App_20,DE,iOS,ROAS,0.22870741729816021
2025-07-20,App_20,DE,iOS,ROAS,0.6934234134455644
2025-07-21,App_20,DE,iOS,ROAS,2.380309267049943
2025-07-23,App_20,DE,iOS,ROAS,0.7035515976951283
2025-07-25,App_20,DE,iOS,ROAS,0.4168600319318787
2025-07-28,App_20,DE,iOS,ROAS,1.223903501424024
2025-07-29,App_20,DE,iOS,ROAS,3.0832640620670544
2025-07-30,App_20,DE,iOS,ROAS,0.3917706061489291
2025-07-31,App_20,DE,iOS,ROAS,3.546127484578478
2025-08-01,App_20,DE,iOS,ROAS,0.5939626762348629
2025-08-08,App_20,DE,iOS,ROAS,1.074064090036055
2025-08-09,App_20,DE,iOS,ROAS,0.26891027116615257
2025-08-10,App_20,DE,iOS,ROAS,2.814784777773682
2025-08-11,App_20,DE,iOS,ROAS,0.603126879134095
2025-05-17,App_20,DE,iOS,CPI,1.134468085106383
2025-05-21,App_20,DE,iOS,CPI,0.8066973079448456
2025-05-22,App_20,DE,iOS,CPI,2.2438939051918734
2025-05-28,App_20,DE,iOS,CPI,1.9855803955288047
2025-05-29,App_20,DE,iOS,CPI,0.6797150997150997
2025-06-01,App_20,DE,iOS,CPI,0.7606273408239701
2025-06-03,App_20,DE,iOS,CPI,1.828465909090909
2025-06-05,App_20,DE,iOS,CPI,1.548918918918919
2025-06-06,App_20,DE,iOS,CPI,1.0014041892940264
2025-06-15,App_20,DE,iOS,CPI,2.1419285714285716
2025-06-18,App_20,DE,iOS,CPI,0.5469325153374234
2025-06-20,App_20,DE,iOS,CPI,1.9853398058252427
2025-06-24,App_20,DE,iOS,CPI,0.5213513513513514
2025-06-25,App_20,DE,iOS,CPI,1.168734939759036
2025-06-26,App_20,DE,iOS,CPI,1.9853040103492887
2025-06-28,App_20,DE,iOS,CPI,0.7077745327102803
2025-06-30,App_20,DE,iOS,CPI,1.4846153846153847
2025-07-02,App_20,DE,iOS,CPI,1.126420488385944
2025-07-03,App_20,DE,iOS,CPI,0.754054054054054
2025-07-05,App_20,DE,iOS,CPI,0.5665819861431871
2025-07-06,App_20,DE,iOS,CPI,1.9853811659192826
2025-07-07,App_20,DE,iOS,CPI,0.9456632653061224
2025-07-10,App_20,DE,iOS,CPI,1.2018233179250128
2025-07-11,App_20,DE,iOS,CPI,2.019651162790698
2025-07-15,App_20,DE,iOS,CPI,0.7425
2025-07-17,App_20,DE,iOS,CPI,2.2753139013452914
2025-07-20,App_20,DE,iOS,CPI,1.7703921568627452
2025-07-21,App_20,DE,iOS,CPI,1.2426538280883044
2025-07-23,App_20,DE,iOS,CPI,1.9721074380165289
2025-07-25,App_20,DE,iOS,CPI,2.481073943661972
2025-07-28,App_20,DE,iOS,CPI,1.5165142276422765
2025-07-29,App_20,DE,iOS,CPI,0.5789839572192513
2025-07-30,App_20,DE,iOS,CPI,0.8636892361111111
2025-08-01,App_20,DE,iOS,CPI,2.1637552742616033
2025-08-03,App_20,DE,iOS,CPI,1.254413407821229
2025-08-08,App_20,DE,iOS,CPI,1.8983155650319827
2025-08-09,App_20,DE,iOS,CPI,2.286421052631579
2025-08-10,App_20,DE,iOS,CPI,0.9924512195121951
2025-08-11,App_20,DE,iOS,CPI,1.3858333333333333
2025-05-17,App_20,DE,iOS,CTR,0.05083056478405316
2025-05-21,App_20,DE,iOS,CTR,0.08528232027152113
2025-05-22,App_20,DE,iOS,CTR,0.1059924862967297
2025-05-28,App_20,DE,iOS,CTR,0.14707515734912996
2025-06-03,App_20,DE,iOS,CTR,0.01546907348391449
2025-06-05,App_20,DE,iOS,CTR,0.030573248407643312
2025-06-06,App_20,DE,iOS,CTR,0.138163174320107
2025-06-08,App_20,DE,iOS,CTR,0.07044935262757045
2025-06-15,App_20,DE,iOS,CTR,0.0410518626734843
2025-06-18,App_20,DE,iOS,CTR,0.021336014298480786
2025-06-20,App_20,DE,iOS,CTR,0.010582585453834286
2025-06-21,App_20,DE,iOS,CTR,0.1407816091954023
2025-06-24,App_20,DE,iOS,CTR,0.06300923411189571
2025-06-25,App_20,DE,iOS,CTR,0.046780805401495054
2025-06-26,App_20,DE,iOS,CTR,0.09853743182944968
2025-06-30,App_20,DE,iOS,CTR,0.01487603305785124
2025-07-02,App_20,DE,iOS,CTR,0.14625186250834918
2025-07-03,App_20,DE,iOS,CTR,0.02797513321492007
2025-07-05,App_20,DE,iOS,CTR,0.06554488591313541
2025-07-06,App_20,DE,iOS,CTR,0.10609451099118072
2025-07-07,App_20,DE,iOS,CTR,0.020790406329844226
2025-07-08,App_20,DE,iOS,CTR,0.08707033133567542
2025-07-09,App_20,DE,iOS,CTR,0.057121917571995175
2025-07-10,App_20,DE,iOS,CTR,0.147354818498649
2025-07-11,App_20,DE,iOS,CTR,0.03968672339784622
2025-07-13,App_20,DE,iOS,CTR,0.0177744119743407
2025-07-17,App_20,DE,iOS,CTR,0.06118199246380644
2025-07-20,App_20,DE,iOS,CTR,0.1373832724319935
2025-07-23,App_20,DE,iOS,CTR,0.020588235294117647
2025-07-25,App_20,DE,iOS,CTR,0.045542987876584916
2025-07-28,App_20,DE,iOS,CTR,0.08702126547886514
2025-07-29,App_20,DE,iOS,CTR,0.02814583509156891
2025-07-30,App_20,DE,iOS,CTR,0.059716324871262084
2025-07-31,App_20,DE,iOS,CTR,0.12996108949416343
2025-08-01,App_20,DE,iOS,CTR,0.08917905264620087
2025-08-03,App_20,DE,iOS,CTR,0.06600545499628069
2025-08-08,App_20,DE,iOS,CTR,0.07852523725539598
2025-08-09,App_20,DE,iOS,CTR,0.06065284516982797
2025-08-11,App_20,DE,iOS,CTR,0.03066914498141264
2025-05-15,App_20,FR,Android,ROAS,4.256691738182675
2025-05-16,App_20,FR,Android,ROAS,3.351036082531438
2025-05-18,App_20,FR,Android,ROAS,1.3023950533538573
2025-05-20,App_20,FR,Android,ROAS,1.6215949242050076
2025-05-23,App_20,FR,Android,ROAS,0.44464619162084373
2025-05-24,App_20,FR,Android,ROAS,0.9953619299038841
2025-05-29,App_20,FR,Android,ROAS,2.257323684140251
2025-06-01,App_20,FR,Android,ROAS,1.5245719069294645
2025-06-02,App_20,FR,Android,ROAS,0.26107507969660326
2025-06-03,App_20,FR,Android,ROAS,1.909028350501925
2025-06-05,App_20,FR,Android,ROAS,1.2078379646432902
2025-06-08,App_20,FR,Android,ROAS,1.0412881008206332
2025-06-09,App_20,FR,Android,ROAS,2.892716271193441
2025-06-11,App_20,FR,Android,ROAS,2.1668007239091094
2025-06-12,App_20,FR,Android,ROAS,2.4184904663349336
2025-06-13,App_20,FR,Android,ROAS,2.9142031835781452
2025-06-16,App_20,FR,Android,ROAS,1.5131899610928217
2025-06-17,App_20,FR,Android,ROAS,0.6026365793851661
2025-06-18,App_20,FR,Android,ROAS,1.0388125976482199
2025-06-20,App_20,FR,Android,ROAS,0.7591876304569332
2025-06-21,App_20,FR,Android,ROAS,3.212087042393596
2025-06-22,App_20,FR,Android,ROAS,1.4200782450747522
2025-06-24,App_20,FR,Android,ROAS,0.2848337645852658
2025-06-25,App_20,FR,Android,ROAS,1.7524436406044615
2025-06-26,App_20,FR,Android,ROAS,0.8820064811675564
2025-06-27,App_20,FR,Android,ROAS,1.7753771130077847
2025-07-03,App_20,FR,Android,ROAS,1.239388388606368
2025-07-04,App_20,FR,Android,ROAS,3.779969984260039
2025-07-06,App_20,FR,Android,ROAS,1.3260353034999302
2025-07-08,App_20,FR,Android,ROAS,0.8196689637405808
2025-07-14,App_20,FR,Android,ROAS,4.691660290742157
2025-07-15,App_20,FR,Android,ROAS,0.8124407631763301
2025-07-16,App_20,FR,Android,ROAS,4.198792259884516
2025-07-17,App_20,FR,Android,ROAS,0.14825968492000083
2025-07-18,App_20,FR,Android,ROAS,1.4559243918091127
2025-07-20,App_20,FR,Android,ROAS,2.7825711142542824
2025-07-23,App_20,FR,Android,ROAS,1.8159128724852518
2025-07-27,App_20,FR,Android,ROAS,0.8211703812166924
2025-07-28,App_20,FR,Android,ROAS,1.059265301894366
2025-07-31,App_20,FR,Android,ROAS,0.4703403543320641
2025-08-01,App_20,FR,Android,ROAS,1.424299867204015
2025-08-07,App_20,FR,Android,ROAS,0.43173899271460253
2025-08-08,App_20,FR,Android,ROAS,1.6736854283565685
2025-08-09,App_20,FR,Android,ROAS,2.722861019854306
2025-08-10,App_20,FR,Android,ROAS,1.2257246441519478
2025-05-15,App_20,FR,Android,CPI,0.515220910623946
2025-05-18,App_20,FR,Android,CPI,2.2747181008902078
2025-05-20,App_20,FR,Android,CPI,1.5482941176470586
2025-05-23,App_20,FR,Android,CPI,1.367150916784203
2025-05-29,App_20,FR,Android,CPI,0.8340089086859689
2025-06-01,App_20,FR,Android,CPI,1.4915384615384617
2025-06-02,App_20,FR,Android,CPI,2.0385434173669466
2025-06-03,App_20,FR,Android,CPI,1.561665299425759
2025-06-05,App_20,FR,Android,CPI,2.0727155963302755
2025-06-09,App_20,FR,Android,CPI,0.5392316258351894
2025-06-11,App_20,FR,Android,CPI,1.092967032967033
2025-06-13,App_20,FR,Android,CPI,0.6037476808905381
2025-06-16,App_20,FR,Android,CPI,0.5339954337899543
2025-06-17,App_20,FR,Android,CPI,2.331452205882353
2025-06-18,App_20,FR,Android,CPI,0.7729449152542373
2025-06-20,App_20,FR,Android,CPI,1.3847534246575341
2025-06-21,App_20,FR,Android,CPI,0.5752659145850121
2025-06-22,App_20,FR,Android,CPI,0.7695698924731182
2025-06-24,App_20,FR,Android,CPI,1.3322276422764228
2025-06-26,App_20,FR,Android,CPI,1.942251148545176
2025-06-27,App_20,FR,Android,CPI,1.5183404255319148
2025-07-03,App_20,FR,Android,CPI,1.9730497051390061
2025-07-04,App_20,FR,Android,CPI,0.6933756345177665
2025-07-06,App_20,FR,Android,CPI,1.8741294298921416
2025-07-08,App_20,FR,Android,CPI,1.0896140350877195
2025-07-14,App_20,FR,Android,CPI,0.6375609756097561
2025-07-15,App_20,FR,Android,CPI,2.181303370786517
2025-07-16,App_20,FR,Android,CPI,0.5288344988344988
2025-07-17,App_20,FR,Android,CPI,2.159867256637168
2025-07-18,App_20,FR,Android,CPI,1.5442342342342341
2025-07-20,App_20,FR,Android,CPI,0.8157692307692308
2025-07-27,App_20,FR,Android,CPI,1.8897361647361648
2025-07-28,App_20,FR,Android,CPI,1.6241640378548896
2025-07-31,App_20,FR,Android,CPI,1.111178270849273
2025-08-01,App_20,FR,Android,CPI,1.5430796670630202
2025-08-07,App_20,FR,Android,CPI,0.9377227722772277
2025-08-08,App_20,FR,Android,CPI,1.094113924050633
2025-08-09,App_20,FR,Android,CPI,0.6293033707865169
2025-08-10,App_20,FR,Android,CPI,1.0388311688311687
2025-05-15,App_20,FR,Android,CTR,0.1404715929179472
2025-05-18,App_20,FR,Android,CTR,0.01943899735697843
2025-05-20,App_20,FR,Android,CTR,0.04691716836205107
2025-05-23,App_20,FR,Android,CTR,0.10707155277903008
2025-05-24,App_20,FR,Android,CTR,0.03147880659461075
2025-05-29,App_20,FR,Android,CTR,0.1046707435965612
2025-06-02,App_20,FR,Android,CTR,0.04968371112282551
2025-06-03,App_20,FR,Android,CTR,0.1424865616559249
2025-06-05,App_20,FR,Android,CTR,0.08659591545527513
2025-06-08,App_20,FR,Android,CTR,0.07476932866687878
2025-06-09,App_20,FR,Android,CTR,0.09676850245523244
2025-06-11,App_20,FR,Android,CTR,0.01613557946011772
2025-06-12,App_20,FR,Android,CTR,0.022470208038780044
2025-06-13,App_20,FR,Android,CTR,0.14945774966109354
2025-06-16,App_20,FR,Android,CTR,0.03898455256365808
2025-06-17,App_20,FR,Android,CTR,0.06419936622197879
2025-06-18,App_20,FR,Android,CTR,0.07587548638132295
2025-06-20,App_20,FR,Android,CTR,0.13232581240244076
2025-06-21,App_20,FR,Android,CTR,0.10597796796516265
2025-06-22,App_20,FR,Android,CTR,0.12993680884676145
2025-06-25,App_20,FR,Android,CTR,0.10217456809963842
2025-06-26,App_20,FR,Android,CTR,0.0705664834882646
2025-06-27,App_20,FR,Android,CTR,0.12020022393466377
2025-07-04,App_20,FR,Android,CTR,0.0743841023547026
2025-07-06,App_20,FR,Android,CTR,0.1210594211077965
2025-07-14,App_20,FR,Android,CTR,0.039533934805277234
2025-07-16,App_20,FR,Android,CTR,0.11673247778874629
2025-07-17,App_20,FR,Android,CTR,0.03455302560467795
2025-07-18,App_20,FR,Android,CTR,0.0252717855313336
2025-07-20,App_20,FR,Android,CTR,0.05568426614640491
2025-07-23,App_20,FR,Android,CTR,0.14861149298872697
2025-07-27,App_20,FR,Android,CTR,0.11597737026921576
2025-07-28,App_20,FR,Android,CTR,0.08161959893817763
2025-07-31,App_20,FR,Android,CTR,0.06962900268020877
2025-08-01,App_20,FR,Android,CTR,0.1200068331292885
2025-08-07,App_20,FR,Android,CTR,0.014426936397623798
2025-08-08,App_20,FR,Android,CTR,0.11292346298619825
2025-08-09,App_20,FR,Android,CTR,0.12499130555748765
2025-08-10,App_20,FR,Android,CTR,0.13974398049375192
2025-05-19,App_20,FR,iOS,ROAS,0.9752428665061617
2025-05-21,App_20,FR,iOS,ROAS,2.529866177675471
2025-05-22,App_20,FR,iOS,ROAS,0.15900232626211272
2025-05-25,App_20,FR,iOS,ROAS,0.6042636240804684
2025-05-26,App_20,FR,iOS,ROAS,1.8779721370473792
2025-05-27,App_20,FR,iOS,ROAS,1.4072470449883403
2025-05-28,App_20,FR,iOS,ROAS,0.915824570613035
2025-05-30,App_20,FR,iOS,ROAS,1.3390074217327426
2025-05-31,App_20,FR,iOS,ROAS,0.5820589332338679
2025-06-04,App_20,FR,iOS,ROAS,0.4008429926238145
2025-06-06,App_20,FR,iOS,ROAS,0.6865731244667914
2025-06-07,App_20,FR,iOS,ROAS,0.3053931620416341
2025-06-10,App_20,FR,iOS,ROAS,1.8397078996207537
2025-06-14,App_20,FR,iOS,ROAS,0.5876369327073552
2025-06-15,App_20,FR,iOS,ROAS,0.8399834973772619
2025-06-19,App_20,FR,iOS,ROAS,3.3500322652865027
2025-06-23,App_20,FR,iOS,ROAS,1.4214924806879616
2025-06-28,App_20,FR,iOS,ROAS,2.0755498584164367
2025-06-29,App_20,FR,iOS,ROAS,1.7382982264716216
2025-07-01,App_20,FR,iOS,ROAS,0.5875540605478136
2025-07-02,App_20,FR,iOS,ROAS,1.1407066106255386
2025-07-05,App_20,FR,iOS,ROAS,1.4512255639709413
2025-07-07,App_20,FR,iOS,ROAS,0.3933343986576913
2025-07-09,App_20,FR,iOS,ROAS,1.0983910891089108
2025-07-10,App_20,FR,iOS,ROAS,0.9698161707431064
2025-07-11,App_20,FR,iOS,ROAS,3.3551201591917956
2025-07-12,App_20,FR,iOS,ROAS,2.066532102741098
2025-07-13,App_20,FR,iOS,ROAS,2.626523445569098
2025-07-19,App_20,FR,iOS,ROAS,1.295951192457016
2025-07-21,App_20,FR,iOS,ROAS,0.23583300327128162
2025-07-22,App_20,FR,iOS,ROAS,0.8935553620228835
2025-07-24,App_20,FR,iOS,ROAS,2.754273204288998
2025-07-26,App_20,FR,iOS,ROAS,1.6278973329259243
2025-07-29,App_20,FR,iOS,ROAS,4.489347354608249
2025-07-30,App_20,FR,iOS,ROAS,1.4852330088964496
2025-08-02,App_20,FR,iOS,ROAS,0.7415400753720036
2025-08-04,App_20,FR,iOS,ROAS,3.1290665793673527
2025-08-05,App_20,FR,iOS,ROAS,1.5065792490027967
2025-08-06,App_20,FR,iOS,ROAS,0.7632519176423093
2025-08-11,App_20,FR,iOS,ROAS,0.603059675347425
2025-05-19,App_20,FR,iOS,CPI,1.808650234741784
2025-05-21,App_20,FR,iOS,CPI,0.5905760368663594
2025-05-22,App_20,FR,iOS,CPI,1.8979824561403509
2025-05-25,App_20,FR,iOS,CPI,2.436951219512195
2025-05-26,App_20,FR,iOS,CPI,1.1724264049955397
2025-05-27,App_20,FR,iOS,CPI,1.388320964749536
2025-05-28,App_20,FR,iOS,CPI,2.2556521739130435
2025-05-30,App_20,FR,iOS,CPI,1.1608017492711369
2025-06-04,App_20,FR,iOS,CPI,2.4973684210526317
2025-06-10,App_20,FR,iOS,CPI,0.9045985401459854
2025-06-15,App_20,FR,iOS,CPI,1.325546875
2025-06-19,App_20,FR,iOS,CPI,0.5624666666666667
2025-06-23,App_20,FR,iOS,CPI,2.103968957871397
2025-06-28,App_20,FR,iOS,CPI,1.1253545232273838
2025-06-30,App_20,FR,iOS,CPI,0.6924463519313305
2025-07-01,App_20,FR,iOS,CPI,1.4253424657534246
2025-07-02,App_20,FR,iOS,CPI,2.1870384615384615
2025-07-09,App_20,FR,iOS,CPI,1.8907495429616088
2025-07-10,App_20,FR,iOS,CPI,1.4841618497109825
2025-07-11,App_20,FR,iOS,CPI,0.7340449438202247
2025-07-13,App_20,FR,iOS,CPI,0.6236392914653783
2025-07-19,App_20,FR,iOS,CPI,1.1861842105263158
2025-07-21,App_20,FR,iOS,CPI,1.9546666666666668
2025-07-22,App_20,FR,iOS,CPI,2.2964827586206895
2025-07-24,App_20,FR,iOS,CPI,1.045080238422742
2025-07-25,App_20,FR,iOS,CPI,0.5250839964633068
2025-07-26,App_20,FR,iOS,CPI,1.0296179775280898
2025-07-29,App_20,FR,iOS,CPI,0.589989247311828
2025-07-30,App_20,FR,iOS,CPI,1.4285657370517928
2025-08-02,App_20,FR,iOS,CPI,1.942566037735849
2025-08-03,App_20,FR,iOS,CPI,0.9986158631415242
